stock,date,daily_sentiment,sentiment_3d_avg,sentiment_momentum
AGQ,2011-01-04,0.0,0.249611,-0.249611
AGQ,2011-01-05,0.0,0.249611,-0.249611
AGQ,2011-01-07,0.0,0.0,0.0
AGQ,2011-01-08,0.0,0.0,0.0
AGQ,2011-01-11,0.0,0.0,0.0
AGQ,2011-01-12,0.0,0.0,0.0
AGQ,2011-01-13,0.0,0.0,0.0
AGQ,2011-01-18,0.0,0.0,0.0
AGQ,2011-01-24,0.0,0.0,0.0
AGQ,2011-02-03,0.0,0.0,0.0
AGQ,2011-02-08,0.0,0.0,0.0
AGQ,2011-02-14,0.0,0.0,0.0
AGQ,2011-02-15,0.0,0.0,0.0
AGQ,2011-02-17,0.0,0.0,0.0
AGQ,2011-02-18,0.0,0.0,0.0
AGQ,2011-02-19,0.0,0.0,0.0
AGQ,2011-02-24,0.0,0.0,0.0
AGQ,2011-02-25,0.0,0.0,0.0
AGQ,2011-02-28,0.0,0.0,0.0
AGQ,2011-03-01,0.0,0.0,0.0
AGQ,2011-03-02,0.0,0.0,0.0
AGQ,2011-03-03,0.0,0.0,0.0
AGQ,2011-03-04,0.0,0.0,0.0
AGQ,2011-03-11,0.0,0.0,0.0
AGQ,2011-03-15,0.0,0.0,0.0
AGQ,2011-03-18,0.0,0.0,0.0
AGQ,2011-03-19,0.0,0.0,0.0
AGQ,2011-03-21,0.0,0.0,0.0
AGQ,2011-03-22,0.0,0.0,0.0
AGQ,2011-03-24,0.661482,0.220494,0.440988
AGQ,2011-03-30,0.0,0.220494,-0.220494
AGQ,2011-04-04,0.0,0.220494,-0.220494
AGQ,2011-04-14,0.0,0.0,0.0
AGQ,2011-04-18,-0.733196,-0.244399,-0.488797
AGQ,2011-04-21,0.0,-0.244399,0.244399
AGQ,2011-04-24,0.0,-0.244399,0.244399
AGQ,2011-04-26,0.27058,0.090193,0.180387
AGQ,2011-04-27,0.0,0.090193,-0.090193
AGQ,2011-04-28,0.0,0.090193,-0.090193
AGQ,2011-05-02,0.0,0.0,0.0
AGQ,2011-05-03,0.0,0.0,0.0
AGQ,2011-05-04,0.286084,0.095361,0.190723
AGQ,2011-05-05,-0.96896,-0.227625,-0.741335
AGQ,2011-05-06,0.0,-0.227625,0.227625
AGQ,2011-05-09,0.086471,-0.294163,0.380634
AGQ,2011-05-12,0.0,0.028824,-0.028824
AGQ,2011-05-16,0.0,0.028824,-0.028824
AGQ,2011-05-18,0.0,0.0,0.0
AGQ,2011-05-24,0.0,0.0,0.0
AGQ,2011-05-25,0.0,0.0,0.0
AGQ,2011-06-01,0.0,0.0,0.0
AGQ,2011-06-02,0.0,0.0,0.0
AGQ,2011-06-09,0.0,0.0,0.0
AGQ,2011-06-10,0.0,0.0,0.0
AGQ,2011-06-13,0.0,0.0,0.0
AGQ,2011-06-23,0.0,0.0,0.0
AGQ,2011-06-24,0.0,0.0,0.0
AGQ,2011-06-25,0.0,0.0,0.0
AGQ,2011-06-27,0.0,0.0,0.0
AGQ,2011-06-29,0.0,0.0,0.0
AGQ,2011-07-05,0.0,0.0,0.0
AGQ,2011-07-06,0.0,0.0,0.0
AGQ,2011-07-13,0.0,0.0,0.0
AGQ,2011-07-18,0.0,0.0,0.0
AGQ,2011-07-19,0.0,0.0,0.0
AGQ,2011-07-20,0.0,0.0,0.0
AGQ,2011-07-22,0.0,0.0,0.0
AGQ,2011-07-25,0.772015,0.257338,0.514677
AGQ,2011-07-26,-0.428798,0.114406,-0.543203
AGQ,2011-07-28,0.0,0.114406,-0.114406
AGQ,2011-08-03,0.0,-0.142933,0.142933
AGQ,2011-08-05,0.0,0.0,0.0
AGQ,2011-08-10,0.0,0.0,0.0
AGQ,2011-08-15,-0.679924,-0.226641,-0.453283
AGQ,2011-08-19,0.0,-0.226641,0.226641
AGQ,2011-08-20,0.0,-0.226641,0.226641
AGQ,2011-08-22,0.0,0.0,0.0
AGQ,2011-08-23,0.0,0.0,0.0
AGQ,2011-08-24,0.0,0.0,0.0
AGQ,2011-08-30,0.0,0.0,0.0
AGQ,2011-08-31,0.0,0.0,0.0
AGQ,2011-09-01,0.0,0.0,0.0
AGQ,2011-09-02,0.0,0.0,0.0
AGQ,2011-09-06,0.0,0.0,0.0
AGQ,2011-09-07,0.0,0.0,0.0
AGQ,2011-09-12,0.0,0.0,0.0
AGQ,2011-09-20,0.0,0.0,0.0
AGQ,2011-09-22,0.0,0.0,0.0
AGQ,2011-09-23,0.0,0.0,0.0
AGQ,2011-09-25,0.0,0.0,0.0
AGQ,2011-09-26,0.623822,0.207941,0.415881
AGQ,2011-09-27,0.0,0.207941,-0.207941
AGQ,2011-09-28,0.388444,0.337422,0.051022
AGQ,2011-09-29,0.0,0.129481,-0.129481
AGQ,2011-10-03,0.0,0.129481,-0.129481
AGQ,2011-10-05,-0.936977,-0.312326,-0.624651
AGQ,2011-10-06,0.0,-0.312326,0.312326
AGQ,2011-10-07,-0.971723,-0.636233,-0.33549
AGQ,2011-10-13,0.0,-0.323908,0.323908
AGQ,2011-10-14,0.0,-0.323908,0.323908
AGQ,2011-10-19,0.0,0.0,0.0
AGQ,2011-10-25,0.0,0.0,0.0
AGQ,2011-10-28,0.0,0.0,0.0
AGQ,2011-11-01,0.0,0.0,0.0
AGQ,2011-11-05,0.0,0.0,0.0
AGQ,2011-11-30,-0.95702,-0.319007,-0.638013
AGQ,2011-12-01,0.82755,-0.043157,0.870706
AGQ,2011-12-06,0.344676,0.071735,0.272941
AGQ,2011-12-19,0.0,0.390742,-0.390742
AGQ,2012-01-06,-0.894157,-0.18316,-0.710996
AGQ,2012-01-10,0.0,-0.298052,0.298052
AGQ,2012-01-20,0.931205,0.01235,0.918856
AGQ,2012-01-25,0.931513,0.620906,0.310607
AGQ,2012-02-02,0.716928,0.859882,-0.142954
AGQ,2012-02-08,0.0,0.54948,-0.54948
AGQ,2012-02-09,0.0,0.238976,-0.238976
AGQ,2012-02-14,0.563291,0.187764,0.375528
AGQ,2012-02-22,0.0,0.187764,-0.187764
AGQ,2012-02-23,0.794968,0.452753,0.342215
AGQ,2012-02-28,0.87168,0.555549,0.31613
AGQ,2012-02-29,-0.95335,0.237766,-1.191116
AGQ,2012-03-01,0.921656,0.279995,0.641661
AGQ,2012-03-06,0.563291,0.177199,0.386092
AGQ,2012-03-14,-0.967063,0.172628,-1.139691
AGQ,2012-03-15,0.929274,0.175168,0.754107
AGQ,2012-03-19,0.0,-0.012596,0.012596
AGQ,2012-03-26,0.815671,0.581649,0.234023
AGQ,2012-04-04,-0.902184,-0.028838,-0.873347
AGQ,2012-04-13,-0.925774,-0.337429,-0.588345
AGQ,2012-04-19,0.464093,-0.454622,0.918715
AGQ,2012-04-20,0.49587,0.011396,0.484473
AGQ,2012-04-24,0.917798,0.62592,0.291878
AGQ,2012-05-24,0.583937,0.665868,-0.081931
AGQ,2012-06-01,0.903336,0.80169,0.101646
AGQ,2012-06-06,0.577401,0.688225,-0.110824
AGQ,2012-06-25,0.943158,0.807965,0.135193
AGQ,2012-08-20,0.0,0.506853,-0.506853
AGQ,2012-11-01,0.0,0.314386,-0.314386
AGQ,2012-11-09,0.88964,0.296547,0.593093
AGQ,2012-12-12,0.887931,0.592524,0.295407
AGQ,2013-01-06,0.913855,0.897142,0.016713
AGQ,2013-01-07,0.913855,0.905214,0.008641
AGQ,2013-02-08,0.894741,0.907483,-0.012743
AGQ,2013-02-27,0.0,0.602865,-0.602865
AGQ,2013-03-08,0.0,0.298247,-0.298247
AGQ,2013-05-19,-0.913332,-0.304444,-0.608888
AGQ,2013-06-20,-0.696303,-0.536545,-0.159758
AGQ,2013-06-27,0.0,-0.536545,0.536545
AGQ,2013-07-17,-0.836068,-0.51079,-0.325278
AGQ,2013-08-01,0.0,-0.278689,0.278689
AGQ,2013-08-13,0.0,-0.278689,0.278689
AGQ,2013-08-14,0.0,0.0,0.0
AGQ,2013-09-03,0.0,0.0,0.0
AGQ,2013-09-06,0.0,0.0,0.0
AGQ,2013-09-10,0.0,0.0,0.0
AGQ,2013-10-16,0.894202,0.298067,0.596134
AGQ,2014-10-30,0.0,0.298067,-0.298067
AGQ,2014-11-12,0.0,0.298067,-0.298067
AGQ,2014-11-17,0.0,0.0,0.0
AGQ,2014-11-18,0.0,0.0,0.0
AGQ,2014-12-09,0.0,0.0,0.0
AGQ,2014-12-26,-0.660838,-0.220279,-0.440559
AGQ,2014-12-30,0.914932,0.084698,0.830234
AGQ,2014-12-31,0.0,0.084698,-0.084698
AGQ,2015-01-06,0.418098,0.444343,-0.026245
AGQ,2015-01-07,0.0,0.139366,-0.139366
AGQ,2015-01-12,0.0,0.139366,-0.139366
AGQ,2015-01-14,0.0,0.0,0.0
AGQ,2015-01-20,0.925772,0.308591,0.617182
AGQ,2015-01-23,0.0,0.308591,-0.308591
AGQ,2015-01-26,0.47255,0.466108,0.006443
AGQ,2015-01-29,0.0,0.157517,-0.157517
AGQ,2015-02-09,0.0,0.157517,-0.157517
AGQ,2015-02-13,0.874545,0.291515,0.58303
AGQ,2015-02-17,0.0,0.291515,-0.291515
AGQ,2015-02-24,0.0,0.291515,-0.291515
AGQ,2015-03-03,0.0,0.0,0.0
AGQ,2015-03-06,-0.937966,-0.312655,-0.625311
AGQ,2015-03-09,0.0,-0.312655,0.312655
AGQ,2015-03-16,-0.876241,-0.604736,-0.271505
AGQ,2015-03-19,-0.93136,-0.602534,-0.328826
AGQ,2015-03-21,0.733564,-0.358012,1.091577
AGQ,2015-03-23,0.0,-0.065932,0.065932
AGQ,2015-03-27,0.791709,0.508425,0.283285
AGQ,2015-03-30,-0.160364,0.210448,-0.370812
AGQ,2015-04-01,-0.501948,0.043132,-0.545081
AGQ,2015-04-06,0.0,-0.220771,0.220771
AGQ,2015-04-13,-0.925404,-0.475784,-0.44962
AGQ,2015-04-18,0.838302,-0.029034,0.867336
AGQ,2015-04-22,-0.963901,-0.350334,-0.613567
AGQ,2015-04-27,0.179034,0.017811,0.161222
AGQ,2015-05-11,-0.898122,-0.560996,-0.337125
AGQ,2015-05-14,0.0,-0.239696,0.239696
AGQ,2015-05-15,0.0,-0.299374,0.299374
AGQ,2015-05-18,0.0,0.0,0.0
AGQ,2015-05-24,0.0,0.0,0.0
AGQ,2015-06-01,-0.924099,-0.308033,-0.616066
AGQ,2015-06-08,-0.942073,-0.622057,-0.320015
AGQ,2015-06-22,0.0,-0.622057,0.622057
AGQ,2015-06-29,0.0,-0.314024,0.314024
AGQ,2015-07-06,0.0,0.0,0.0
AGQ,2015-07-13,-0.536413,-0.178804,-0.357608
AGQ,2015-07-20,-0.805439,-0.447284,-0.358155
AGQ,2015-07-22,0.0,-0.447284,0.447284
AGQ,2015-07-27,0.0,-0.26848,0.26848
AGQ,2015-08-03,0.0,0.0,0.0
AGQ,2015-08-17,0.0,0.0,0.0
AGQ,2015-08-21,0.0,0.0,0.0
AGQ,2015-08-24,0.876174,0.292058,0.584116
AGQ,2015-08-31,0.0,0.292058,-0.292058
AGQ,2015-09-04,0.0,0.292058,-0.292058
AGQ,2015-09-10,0.0,0.0,0.0
AGQ,2015-09-16,0.829838,0.276613,0.553225
AGQ,2015-09-22,0.0,0.276613,-0.276613
AGQ,2015-10-01,0.0,0.276613,-0.276613
AGQ,2015-10-06,0.0,0.0,0.0
AGQ,2015-10-07,0.685552,0.228517,0.457034
AGQ,2015-10-14,0.837497,0.507683,0.329814
AGQ,2015-10-19,0.0,0.507683,-0.507683
AGQ,2015-11-27,-0.705266,0.044077,-0.749343
AGQ,2015-11-30,0.0,-0.235089,0.235089
AGQ,2015-12-07,0.0,-0.235089,0.235089
AGQ,2015-12-09,0.0,0.0,0.0
AGQ,2015-12-14,0.0,0.0,0.0
AGQ,2015-12-29,0.0,0.0,0.0
AGQ,2016-01-03,0.0,0.0,0.0
AGQ,2016-01-04,0.0,0.0,0.0
AGQ,2016-01-08,0.0,0.0,0.0
AGQ,2016-01-11,0.0,0.0,0.0
AGQ,2016-01-25,0.0,0.0,0.0
AGQ,2016-01-29,0.541597,0.180532,0.361065
AGQ,2016-02-01,0.0,0.180532,-0.180532
AGQ,2016-02-07,0.753865,0.431821,0.322045
AGQ,2016-02-08,0.0,0.251288,-0.251288
AGQ,2016-02-09,0.0,0.251288,-0.251288
AGQ,2016-02-11,0.875923,0.291974,0.583949
AGQ,2016-02-16,-0.48024,0.131894,-0.612134
AGQ,2016-02-22,0.0,0.131894,-0.131894
AGQ,2016-02-23,0.0,-0.16008,0.16008
AGQ,2016-02-29,0.0,0.0,0.0
AGQ,2016-03-08,0.0,0.0,0.0
AGQ,2016-03-21,0.0,0.0,0.0
AGQ,2016-03-28,-0.61222,-0.204073,-0.408147
AGQ,2016-04-04,0.0,-0.204073,0.204073
AGQ,2016-04-05,0.0,-0.204073,0.204073
AGQ,2016-04-08,0.575453,0.191818,0.383636
AGQ,2016-04-15,-0.918105,-0.114217,-0.803888
AGQ,2016-04-18,0.0,-0.114217,0.114217
AGQ,2016-04-19,0.815186,-0.034306,0.849492
AGQ,2016-04-22,0.0,0.271729,-0.271729
AGQ,2016-04-24,0.938788,0.584658,0.35413
AGQ,2016-04-25,0.0,0.312929,-0.312929
AGQ,2016-04-29,0.893645,0.610811,0.282834
AGQ,2016-05-27,0.0,0.297882,-0.297882
AGQ,2016-05-31,0.0,0.297882,-0.297882
AGQ,2016-06-08,0.0,0.0,0.0
AGQ,2016-06-13,0.0,0.0,0.0
AGQ,2016-06-20,-0.436894,-0.145631,-0.291263
AGQ,2016-06-21,0.0,-0.145631,0.145631
AGQ,2016-06-24,-0.735773,-0.390889,-0.344884
AGQ,2016-06-25,0.0,-0.245258,0.245258
AGQ,2016-06-27,0.0,-0.245258,0.245258
AGQ,2016-06-28,0.0,0.0,0.0
AGQ,2016-06-29,0.0,0.0,0.0
AGQ,2016-07-03,0.0,0.0,0.0
AGQ,2016-07-05,0.228995,0.076332,0.152663
AGQ,2016-07-06,0.913327,0.380774,0.532553
AGQ,2016-07-07,-0.497507,0.214938,-0.712445
AGQ,2016-07-10,0.0,0.138607,-0.138607
AGQ,2016-07-11,0.0,-0.165836,0.165836
AGQ,2016-07-13,-0.247394,-0.082465,-0.164929
AGQ,2016-07-14,0.0,-0.082465,0.082465
AGQ,2016-07-19,0.0,-0.082465,0.082465
AGQ,2016-07-30,0.0,0.0,0.0
AGQ,2016-08-01,0.448451,0.149484,0.298967
AGQ,2016-08-05,0.0,0.149484,-0.149484
AGQ,2016-08-09,0.0,0.149484,-0.149484
AGQ,2016-08-10,-0.534765,-0.178255,-0.35651
AGQ,2016-08-11,0.0,-0.178255,0.178255
AGQ,2016-08-14,0.0,-0.178255,0.178255
AGQ,2016-08-15,0.751678,0.250559,0.501119
AGQ,2016-08-16,0.0,0.250559,-0.250559
AGQ,2016-08-20,-0.86691,-0.038411,-0.828499
AGQ,2016-08-28,0.0,-0.28897,0.28897
AGQ,2016-08-29,0.0,-0.28897,0.28897
AGQ,2016-09-11,-0.855048,-0.285016,-0.570032
AGQ,2016-09-13,0.0,-0.285016,0.285016
AGQ,2016-09-17,0.0,-0.285016,0.285016
AGQ,2016-09-19,0.0,0.0,0.0
AGQ,2016-09-28,0.936846,0.312282,0.624564
AGQ,2016-10-01,0.0,0.312282,-0.312282
AGQ,2016-10-02,0.0,0.312282,-0.312282
AGQ,2016-10-03,0.0,0.0,0.0
AGQ,2016-10-05,0.0,0.0,0.0
AGQ,2016-10-06,-0.966014,-0.322005,-0.644009
AGQ,2016-10-07,-0.587156,-0.517723,-0.069432
AGQ,2016-10-09,0.0,-0.517723,0.517723
AGQ,2016-10-10,0.0,-0.195719,0.195719
AGQ,2016-10-25,0.932642,0.310881,0.621762
AGQ,2016-10-28,0.0,0.310881,-0.310881
AGQ,2016-10-30,0.0,0.310881,-0.310881
AGQ,2016-10-31,0.0,0.0,0.0
AGQ,2016-11-01,0.944374,0.314791,0.629583
AGQ,2016-11-07,-0.349427,0.198316,-0.547743
AGQ,2016-11-08,-0.616675,-0.007243,-0.609432
AGQ,2016-11-09,-0.759755,-0.575286,-0.184469
AGQ,2016-11-11,-0.961524,-0.779318,-0.182206
AGQ,2016-11-14,0.0,-0.573759,0.573759
AGQ,2016-11-21,-0.295027,-0.41885,0.123823
AGQ,2016-11-28,0.0,-0.098342,0.098342
AGQ,2016-11-29,0.0,-0.098342,0.098342
AGQ,2016-11-30,0.665441,0.221814,0.443627
AGQ,2016-12-03,0.920613,0.528685,0.391929
AGQ,2016-12-05,0.0,0.528685,-0.528685
AGQ,2016-12-08,-0.773636,0.048992,-0.822629
AGQ,2016-12-11,-0.567268,-0.446968,-0.1203
AGQ,2016-12-12,0.0,-0.446968,0.446968
AGQ,2016-12-13,0.0,-0.189089,0.189089
AGQ,2016-12-14,0.0,0.0,0.0
AGQ,2016-12-15,0.719977,0.239992,0.479985
AGQ,2016-12-16,-0.000967,0.23967,-0.240637
AGQ,2016-12-17,0.0,0.23967,-0.23967
AGQ,2016-12-19,0.216928,0.071987,0.144941
AGQ,2016-12-23,0.906277,0.374402,0.531876
AGQ,2016-12-29,0.0,0.374402,-0.374402
AGQ,2017-01-03,0.0,0.302092,-0.302092
AGQ,2017-01-09,0.0,0.0,0.0
AGQ,2017-01-10,0.379142,0.126381,0.252762
AGQ,2017-01-11,0.0,0.126381,-0.126381
AGQ,2017-01-12,0.792741,0.390628,0.402113
AGQ,2017-01-14,-0.472952,0.106596,-0.579548
AGQ,2017-01-16,-0.525118,-0.068443,-0.456675
AGQ,2017-01-18,0.420154,-0.192638,0.612793
AGQ,2017-01-19,0.0,-0.034988,0.034988
AGQ,2017-01-20,0.584257,0.334804,0.249454
AGQ,2017-01-22,0.667536,0.417265,0.250272
AGQ,2017-01-23,-0.050481,0.400437,-0.450919
AGQ,2017-01-25,-0.472566,0.048163,-0.520729
AGQ,2017-01-30,0.0,-0.174349,0.174349
AGQ,2017-01-31,-0.014159,-0.162242,0.148083
AGQ,2017-02-01,0.0,-0.00472,0.00472
AGQ,2017-02-03,0.0,-0.00472,0.00472
AGQ,2017-02-04,0.247157,0.082386,0.164771
AGQ,2017-02-06,0.137581,0.128246,0.009335
AGQ,2017-02-08,0.0,0.128246,-0.128246
AGQ,2017-02-09,0.0,0.04586,-0.04586
AGQ,2017-02-10,0.0,0.0,0.0
AGQ,2017-02-11,0.0,0.0,0.0
AGQ,2017-02-12,0.0,0.0,0.0
AGQ,2017-02-13,0.0,0.0,0.0
AGQ,2017-02-14,0.166814,0.055605,0.11121
AGQ,2017-02-16,0.0,0.055605,-0.055605
AGQ,2017-02-20,0.521241,0.229352,0.291889
AGQ,2017-02-21,0.0,0.173747,-0.173747
AGQ,2017-02-22,0.0,0.173747,-0.173747
AGQ,2017-02-24,0.0,0.0,0.0
AGQ,2017-02-26,0.00589,0.001963,0.003927
AGQ,2017-02-27,-0.307139,-0.100416,-0.206723
AGQ,2017-02-28,-0.321752,-0.207667,-0.114085
AGQ,2017-03-01,-0.814888,-0.481259,-0.333628
AGQ,2017-03-03,0.0,-0.37888,0.37888
AGQ,2017-03-05,0.0,-0.271629,0.271629
AGQ,2017-03-07,-0.75661,-0.252203,-0.504407
AGQ,2017-03-13,-0.307503,-0.354704,0.047201
AGQ,2017-03-14,-0.459062,-0.507725,0.048663
AGQ,2017-03-15,0.0,-0.255522,0.255522
AGQ,2017-03-16,0.0,-0.153021,0.153021
AGQ,2017-03-17,-0.617931,-0.205977,-0.411954
AGQ,2017-03-18,0.0,-0.205977,0.205977
AGQ,2017-03-19,0.0,-0.205977,0.205977
AGQ,2017-03-20,0.0,0.0,0.0
AGQ,2017-03-21,-0.46555,-0.155183,-0.310366
AGQ,2017-03-22,0.0,-0.155183,0.155183
AGQ,2017-03-25,0.0,-0.155183,0.155183
AGQ,2017-04-20,0.0,0.0,0.0
AGQ,2017-11-17,-0.490182,-0.163394,-0.326788
AGQ,2017-11-21,0.0,-0.163394,0.163394
AGQ,2017-11-22,0.0,-0.163394,0.163394
AGQ,2017-11-27,-0.227735,-0.075912,-0.151823
AGQ,2017-11-28,-0.197514,-0.141749,-0.055764
AGQ,2017-11-29,0.0,-0.141749,0.141749
AGQ,2017-11-30,0.0,-0.065838,0.065838
AGQ,2017-12-01,0.0,0.0,0.0
AGQ,2017-12-04,-0.690357,-0.230119,-0.460238
AGQ,2017-12-05,-0.310588,-0.333648,0.02306
AGQ,2017-12-06,-0.358931,-0.453292,0.094361
AGQ,2017-12-07,0.898524,0.076335,0.82219
AGQ,2017-12-10,-0.454605,0.028329,-0.482935
AGQ,2017-12-11,0.0,0.147973,-0.147973
AGQ,2017-12-12,0.546729,0.030708,0.516021
AGQ,2017-12-14,0.108686,0.218472,-0.109785
AGQ,2017-12-15,0.396984,0.3508,0.046185
AGQ,2017-12-18,0.333094,0.279588,0.053506
AGQ,2017-12-19,-0.414633,0.105149,-0.519782
AGQ,2017-12-20,0.0,-0.02718,0.02718
AGQ,2017-12-21,0.162201,-0.084144,0.246345
AGQ,2017-12-22,-0.657775,-0.165191,-0.492584
AGQ,2017-12-24,0.0,-0.165191,0.165191
AGQ,2017-12-26,0.0,-0.219258,0.219258
AGQ,2017-12-28,0.329917,0.109972,0.219945
AGQ,2017-12-29,0.230207,0.186708,0.043499
AGQ,2017-12-31,0.0,0.186708,-0.186708
AGQ,2018-01-01,0.434782,0.221663,0.213119
AGQ,2018-01-04,0.0,0.144927,-0.144927
AGQ,2018-01-05,0.0,0.144927,-0.144927
AGQ,2018-01-06,0.0,0.0,0.0
AGQ,2018-01-07,0.0,0.0,0.0
AGQ,2018-01-08,0.0,0.0,0.0
AGQ,2018-01-09,0.0,0.0,0.0
AGQ,2018-01-10,0.0,0.0,0.0
AGQ,2018-01-12,0.57952,0.193173,0.386347
AGQ,2018-01-14,0.0,0.193173,-0.193173
AGQ,2018-01-15,-0.435388,0.048044,-0.483432
AGQ,2018-01-17,0.0,-0.145129,0.145129
AGQ,2018-01-19,-0.316864,-0.250751,-0.066114
AGQ,2018-01-22,0.261907,-0.018319,0.280226
AGQ,2018-01-23,0.0,-0.018319,0.018319
AGQ,2018-01-24,0.482256,0.248054,0.234202
AGQ,2018-01-25,0.316363,0.266206,0.050157
AGQ,2018-01-26,0.906362,0.568327,0.338035
AGQ,2018-01-29,0.0,0.407575,-0.407575
AGQ,2018-01-31,0.0,0.302121,-0.302121
AGQ,2018-02-01,0.0,0.0,0.0
AGQ,2018-02-02,0.945854,0.315285,0.630569
AGQ,2018-02-04,0.0,0.315285,-0.315285
AGQ,2018-02-05,0.328379,0.424745,-0.096365
AGQ,2018-02-06,-0.752653,-0.141424,-0.611228
AGQ,2018-02-07,0.0,-0.141424,0.141424
AGQ,2018-02-08,0.0,-0.250884,0.250884
AGQ,2018-02-11,0.0,0.0,0.0
AGQ,2018-02-12,-0.241878,-0.080626,-0.161252
AGQ,2018-02-13,0.0,-0.080626,0.080626
AGQ,2018-02-19,0.0,-0.080626,0.080626
AGQ,2018-02-20,-0.320554,-0.106851,-0.213703
AGQ,2018-02-21,0.586576,0.088674,0.497902
AGQ,2018-02-22,0.0,0.088674,-0.088674
AGQ,2018-02-23,-0.637938,-0.017121,-0.620817
AGQ,2018-02-25,0.0,-0.212646,0.212646
AGQ,2018-03-04,0.0,-0.212646,0.212646
AGQ,2018-03-05,0.0,0.0,0.0
AGQ,2018-03-07,0.333928,0.111309,0.222618
AGQ,2018-03-08,0.0,0.111309,-0.111309
AGQ,2018-03-09,0.0,0.111309,-0.111309
AGQ,2018-03-11,-0.325542,-0.108514,-0.217028
AGQ,2018-03-12,0.602134,0.092198,0.509937
AGQ,2018-03-13,-0.617579,-0.113662,-0.503917
AGQ,2018-03-14,0.0,-0.005148,0.005148
AGQ,2018-03-15,-0.187855,-0.268478,0.080623
AGQ,2018-03-17,0.0,-0.062618,0.062618
AGQ,2018-03-18,-0.381694,-0.18985,-0.191844
AGQ,2018-03-19,0.0,-0.127231,0.127231
AGQ,2018-03-20,0.0,-0.127231,0.127231
AGQ,2018-03-22,-0.803592,-0.267864,-0.535728
AGQ,2018-03-23,0.417646,-0.128649,0.546295
AGQ,2018-03-25,0.118434,-0.089171,0.207605
AGQ,2018-03-26,0.0,0.178693,-0.178693
AGQ,2018-03-27,-0.111864,0.00219,-0.114054
AGQ,2018-03-29,0.0,-0.037288,0.037288
AGQ,2018-03-30,0.0,-0.037288,0.037288
AGQ,2018-03-31,0.0,0.0,0.0
AGQ,2018-04-02,0.0,0.0,0.0
AGQ,2018-04-03,-0.973047,-0.324349,-0.648698
AGQ,2018-04-04,0.872308,-0.03358,0.905887
AGQ,2018-04-05,-0.313948,-0.138229,-0.175719
AGQ,2018-04-06,0.0,0.18612,-0.18612
AGQ,2018-04-07,0.0,-0.104649,0.104649
AGQ,2018-04-09,0.237352,0.079117,0.158234
AGQ,2018-04-10,0.0,0.079117,-0.079117
AGQ,2018-04-11,0.388939,0.208763,0.180175
AGQ,2018-04-13,0.378481,0.255807,0.122675
AGQ,2018-04-15,0.0,0.255807,-0.255807
AGQ,2018-04-16,0.0,0.12616,-0.12616
AGQ,2018-04-18,0.30544,0.101813,0.203626
AGQ,2018-04-19,0.299611,0.201684,0.097928
AGQ,2018-04-20,0.0,0.201684,-0.201684
AGQ,2018-04-21,0.0,0.09987,-0.09987
AGQ,2018-04-22,0.0,0.0,0.0
AGQ,2018-04-23,-0.459224,-0.153075,-0.30615
AGQ,2018-04-24,-0.385274,-0.2815,-0.103775
AGQ,2018-04-25,-0.388182,-0.410893,0.022712
AGQ,2018-04-26,0.382188,-0.130423,0.512611
AGQ,2018-04-28,0.0,-0.001998,0.001998
AGQ,2018-04-29,0.0,0.127396,-0.127396
AGQ,2018-04-30,0.0,0.0,0.0
AGQ,2018-05-01,-0.483461,-0.161154,-0.322307
AGQ,2018-05-02,0.0,-0.161154,0.161154
AGQ,2018-05-03,0.0,-0.161154,0.161154
AGQ,2018-05-06,0.291889,0.097296,0.194593
AGQ,2018-05-07,0.0,0.097296,-0.097296
AGQ,2018-05-08,-0.549548,-0.085886,-0.463662
AGQ,2018-05-09,0.0,-0.183183,0.183183
AGQ,2018-05-10,0.0,-0.183183,0.183183
AGQ,2018-05-11,0.0,0.0,0.0
AGQ,2018-05-13,0.0,0.0,0.0
AGQ,2018-05-15,-0.941002,-0.313667,-0.627334
AGQ,2018-05-16,0.0,-0.313667,0.313667
AGQ,2018-05-21,0.185972,-0.251677,0.437648
AGQ,2018-05-22,-0.273272,-0.0291,-0.244172
AGQ,2018-05-23,0.0,-0.0291,0.0291
AGQ,2018-05-24,0.0,-0.091091,0.091091
AGQ,2018-05-25,0.0,0.0,0.0
AGQ,2018-05-27,0.0,0.0,0.0
AGQ,2018-05-28,0.0,0.0,0.0
AGQ,2018-05-29,-0.420811,-0.14027,-0.280541
AGQ,2018-05-30,0.0,-0.14027,0.14027
AGQ,2018-05-31,0.284241,-0.045523,0.329765
AGQ,2018-06-05,-0.925868,-0.213876,-0.711993
AGQ,2018-06-06,0.0,-0.213876,0.213876
AGQ,2018-06-07,0.0,-0.308623,0.308623
AGQ,2018-06-08,0.0,0.0,0.0
AGQ,2018-06-12,-0.311133,-0.103711,-0.207422
AGQ,2018-06-13,0.0,-0.103711,0.103711
AGQ,2018-06-14,-0.457109,-0.256081,-0.201028
AGQ,2018-06-15,0.0,-0.15237,0.15237
AGQ,2018-06-17,-0.398464,-0.285191,-0.113273
AGQ,2018-06-18,-0.160005,-0.186156,0.026151
AGQ,2018-06-19,-0.234819,-0.264429,0.029611
AGQ,2018-06-20,-0.454957,-0.28326,-0.171696
AGQ,2018-06-21,0.0,-0.229925,0.229925
AGQ,2018-06-24,0.0,-0.151652,0.151652
AGQ,2018-06-26,0.0,0.0,0.0
